route,t,pax,revenue,records,fare_unweighted,dl,nw,dl_any,nw_any,dl_direct,nw_direct,legacy,direct_pax,distance,unknown_pax,fare,lnfare,direct_share,dl_active,nw_active,legacy_active,both_active,group,pax_pre,fare_pre,direct,distance_pre,treated,yr,qtr
BRW-FAI,10,347,63971.00123596177,4,439.0172615051267,0,0,0,0,0,0,345,332,502,0,184.3544704206391,5.216860374023451,0.9567723342939481,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2007,2
BRW-FAI,11,440,75257.99682617206,2,220.462959289551,0,0,0,0,0,0,440,432,502,0,171.04090187766377,5.14190272016779,0.9818181818181818,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2007,3
BRW-FAI,12,196,49904.00112915043,2,301.929832458496,0,0,0,0,0,0,196,190,502,0,254.61225065893075,5.539741802243518,0.9693877551020408,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2007,4
BRW-FAI,13,127,34531.998260498076,2,326.43412780761753,0,0,0,0,0,0,127,124,502,0,271.9054981141581,5.605454572523199,0.9763779527559056,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2008,1
BRW-FAI,14,390,84480.9994506834,2,285.643417358398,0,0,0,0,0,0,390,380,502,0,216.61794730944462,5.3781351903653,0.9743589743589743,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2008,2
BRW-FAI,15,455,95192.00091552715,3,280.875493367513,0,0,0,0,0,0,454,448,502,0,209.2131888253344,5.343353774301729,0.9846153846153847,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2008,3
BRW-FAI,16,188,50600.99734497075,3,285.35704549153667,0,0,0,0,0,0,187,178,502,0,269.1542411966529,5.595284602626276,0.9468085106382979,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2008,4
BRW-FAI,17,152,40550.00146484369,2,279.04167175292946,0,0,0,0,0,0,152,144,502,0,266.77632542660325,5.586410574821664,0.9473684210526315,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2009,1
BRW-FAI,18,231,57877.00018310538,2,272.7863693237305,0,0,0,0,0,0,231,220,502,0,250.54978434244754,5.523657640668774,0.9523809523809523,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2009,2
BRW-FAI,19,285,66279.00064086916,2,263.48021697998047,0,0,0,0,0,0,285,278,502,0,232.5578969855058,5.449139213319752,0.9754385964912281,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2009,3
BRW-FAI,20,133,36313.00128173831,2,285.324432373047,0,0,0,0,0,0,133,131,502,0,273.03008482510006,5.609581989937837,0.9849624060150376,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2009,4
BRW-FAI,21,129,36972.99844360353,2,319.1693267822265,0,0,0,0,0,0,129,119,502,0,286.6123910356863,5.658130749057133,0.9224806201550387,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2010,1
BRW-FAI,22,253,67056.00311279287,3,282.00207519531233,0,0,0,0,0,0,248,241,502,0,265.04349056439867,5.5798939278581265,0.9525691699604744,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2010,2
BRW-FAI,23,343,82587.00146484375,2,268.884063720703,0,0,0,0,0,0,343,323,502,0,240.77842992665816,5.483877132705897,0.9416909620991254,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2010,3
BRW-FAI,24,205,57545.000885009744,2,294.2791900634765,0,0,0,0,0,0,205,197,502,0,280.70732139029144,5.6373125656436205,0.9609756097560975,0,0,1,False,unexposed_legacy,275.75,217.54357367754082,0.9457445678035427,502.0,0,2010,4
BTR-IAH,1,826,145679.00578308097,3,172.54913838704434,0,0,0,0,0,0,7,822,253,0,176.36683508847574,5.172566116194133,0.9951573849878934,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2005,1
BTR-IAH,2,679,146513.99851989755,5,226.13169860839838,0,0,0,0,0,0,23,670,253,0,215.77908471266207,5.374255128352505,0.9867452135493373,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2005,2
BTR-IAH,3,731,177316.0031738282,5,251.45828857421878,0,0,0,0,0,0,224,721,253,0,242.5663518109825,5.4912752886669765,0.9863201094391245,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2005,3
BTR-IAH,4,1125,295066.9867553712,6,265.5075785319012,0,0,0,0,0,0,270,1117,253,0,262.2817660047744,5.569419368653116,0.9928888888888889,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2005,4
BTR-IAH,5,1109,277346.99804687547,3,264.6371053059897,0,0,0,0,0,0,250,1099,253,0,250.08746442459466,5.521810714374691,0.9909828674481514,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2006,1
BTR-IAH,6,927,234793.00634765648,4,266.74652099609375,0,0,0,0,0,0,129,916,253,0,253.2826389942357,5.534506015354463,0.9881337648327939,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2006,2
BTR-IAH,7,823,218704.00427246076,4,292.0489807128905,0,0,0,0,0,0,122,814,253,0,265.7399808899888,5.582518315250722,0.9890643985419199,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2006,3
BTR-IAH,8,815,217139.99948120085,5,259.14765014648435,0,0,0,0,0,0,110,809,253,0,266.4294472161974,5.585109470155743,0.992638036809816,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2006,4
BTR-IAH,9,829,243477.99429321304,4,272.25728607177723,0,0,0,0,0,0,108,822,253,0,293.7008375068915,5.6825616897731726,0.991556091676719,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2007,1
BTR-IAH,10,147,44568.9998321533,5,295.053189086914,0,0,0,0,0,0,80,143,253,0,303.1904750486619,5.714361238527606,0.9727891156462585,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2007,2
BTR-IAH,11,158,48195.00042724608,4,288.66876220703125,0,0,0,0,0,0,86,156,253,0,305.0316482737094,5.720415536056048,0.9873417721518988,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2007,3
BTR-IAH,12,125,34474.99948120119,5,246.24266052246102,0,0,0,0,0,0,68,122,253,0,275.7999958496095,5.61967595031065,0.976,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2007,4
BTR-IAH,13,153,50682.00045776367,3,333.0252380371093,0,0,0,0,0,0,87,153,253,0,331.2549049527037,5.802888184595192,1.0,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2008,1
BTR-IAH,14,114,35407.000366210945,5,270.5033081054688,0,0,0,0,0,0,63,111,253,0,310.5877225106223,5.738466381635262,0.9736842105263158,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2008,2
BTR-IAH,15,93,30424.000091552734,4,303.9047317504883,0,0,0,0,0,0,52,92,253,0,327.1397859306746,5.790387559464067,0.989247311827957,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2008,3
BTR-IAH,16,66,19266.99996948242,5,288.06449584960944,0,0,0,0,0,0,36,64,253,0,291.9242419618548,5.676494323270404,0.9696969696969697,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2008,4
BTR-IAH,17,4,688.0,2,183.0,0,0,0,0,0,0,3,3,253,0,172.0,5.147494476813453,0.75,0,0,1,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2009,1
BTR-IAH,18,3,723.0,3,241.0,0,0,0,0,0,0,0,1,253,0,241.0,5.484796933490655,0.3333333333333333,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2009,2
BTR-IAH,19,4,1154.0,3,289.0,0,0,0,0,0,0,0,1,253,0,288.5,5.664695085948154,0.25,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2009,3
BTR-IAH,20,2,654.0,1,327.0,0,0,0,0,0,0,0,0,253,0,327.0,5.7899601708972535,0.0,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2009,4
BTR-IAH,21,478,153736.00024414057,6,369.4622344970703,0,0,0,0,0,0,5,474,253,0,321.6234314730974,5.773381393708858,0.9916317991631799,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2010,1
BTR-IAH,22,409,132854.0032958983,7,312.1324550083704,0,0,0,0,0,0,0,401,253,0,324.8264139264017,5.783290928645963,0.980440097799511,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2010,2
BTR-IAH,23,438,152274.9958801271,4,352.47879791259777,0,0,0,0,0,0,18,437,253,0,347.6598079454957,5.851224438272761,0.997716894977169,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2010,3
BTR-IAH,24,393,124201.00134277351,4,338.843490600586,0,0,0,0,0,0,0,390,253,0,316.0330822971336,5.755846898920925,0.9923664122137404,0,0,0,False,unexposed_legacy,314.75,294.4307391697181,0.9819217448687191,253.0,0,2010,4
BUF-LAX,1,1327,234138.00169372564,26,188.0724047147311,108,178,273,192,0,0,229,47,2215,0,176.44159886490252,5.172989937000842,0.03541823662396383,1,1,1,True,overlap,2113.0,195.82299603876498,0.03493349986850009,2215.0,1,2005,1
BUF-LAX,2,1812,342110.99784851057,28,188.26188823154993,70,332,220,337,0,0,334,17,2215,0,188.80297894509414,5.240704031897804,0.009381898454746136,0,1,1,False,overlap,2113.0,195.82299603876498,0.03493349986850009,2215.0,1,2005,2
BUF-LAX,3,2344,442823.00207519514,30,201.305295308431,149,303,389,305,0,0,364,18,2215,0,188.9176630013631,5.241311274643142,0.007679180887372013,1,1,1,True,overlap,2113.0,195.82299603876498,0.03493349986850009,2215.0,1,2005,3
BUF-LAX,4,1767,314644.99882507324,29,178.64140109358163,163,163,395,175,0,0,336,8,2215,0,178.06734511888695,5.182161822102815,0.004527447651386531,1,1,1,True,overlap,2113.0,195.82299603876498,0.03493349986850009,2215.0,1,2005,4
BUF-LAX,5,1617,280845.00148010254,28,178.79705429077148,175,157,366,205,0,0,190,69,2215,0,173.68274674094158,5.157230340397431,0.04267161410018553,1,1,1,True,overlap,2113.0,195.82299603876498,0.03493349986850009,2215.0,1,2006,1
